symbol,timestamp,label,peak_pct,dd_pct,final_pct,composite_neutral,sub_scores,rsi_value,rsi_divergence,macd_hist,macd_divergence,ema_alignment,rvol,volume_spike,vwap_distance_pct,price_above_vwap,atr_pct,atr_expanding,bb_squeeze,bb_breakout_above,momentum_1_pct,momentum_3_pct,momentum_6_pct,momentum_12_pct,momentum_acceleration,higher_highs,higher_lows,bos_up,in_range,candle_strength,big_wick_top,power_streak,mtf_alignment,btc_state,btc_momentum_12_pct
LINKUSDT,2026-05-30T16:00:00+00:00,0,0.4209844559585652,-1.122625215889456,-0.6584628670120892,56.11466305726259,"{'technical': 49.333333333333336, 'momentum': 58.24440144019918, 'volume': 19.427782807200558, 'vwap': 72.43055106946917, 'atr_bb': 50.0, 'structure': 50.0, 'candle': 54.89004199715312, 'mtf': 75.97168335611967, 'pattern': 50.0}",54.38753147424181,0.0,0.04454447234349963,0.0,0.0,0.481,0.0,2.243055106946917,1.0,1.7527943596014042,0.0,0.0,0.0,0.6737665724842359,1.1022590854523528,2.933333333333326,3.0134549093739462,-0.7088520256587612,0.0,0.0,0.0,0.0,0.5978008399430623,0.0,1.0,0.7597168335611967,1.0,3.026909451836129
LINKUSDT,2026-05-31T00:00:00+00:00,0,0.1727861771058317,-2.149028077753778,-1.77105831533477,58.40618779205586,"{'technical': 49.333333333333336, 'momentum': 59.29734381795324, 'volume': 23.68105158071538, 'vwap': 74.80521851415693, 'atr_bb': 50.0, 'structure': 50.0, 'candle': 55.96204373222122, 'mtf': 73.92779659925229, 'pattern': 62.0}",53.86739933000075,0.0,0.04271476115183906,0.0,0.0,0.623,0.0,2.4805218514156935,1.0,1.696182226661587,0.0,0.0,0.0,0.761697497279655,0.6302977613562251,0.18392296873308947,3.5330948121645673,1.073876685947812,0.0,0.0,0.0,0.0,0.6192408746444243,0.0,0.0,0.7392779659925229,1.0,3.026909451836129
LINKUSDT,2026-05-31T08:00:00+00:00,0,0.38999025024373946,-2.5674358141046483,-0.8991441880619672,56.828963292319045,"{'technical': 49.333333333333336, 'momentum': 54.67887085945988, 'volume': 24.03693094525762, 'vwap': 70.7506236387326, 'atr_bb': 50.0, 'structure': 50.0, 'candle': 50.17410602392371, 'mtf': 72.99847612474252, 'pattern': 62.0}",52.28147619032951,0.0,0.03550939612546417,0.0,0.0,0.635,0.0,2.07506236387326,1.0,1.6192241613727165,0.0,0.0,0.0,0.3042486145822066,0.44613710554951436,0.9956236323851126,3.208855098389971,-0.10090884631043018,0.0,0.0,0.0,0.0,0.5034821204784743,0.0,0.0,0.7299847612474253,1.0,3.026909451836129
LINKUSDT,2026-05-31T16:00:00+00:00,0,1.9907100199070973,-0.9842955098429597,-0.8294625082946172,39.922190195261535,"{'technical': 40.0, 'momentum': 44.56289508521892, 'volume': 28.946532679949804, 'vwap': 46.36931293707298, 'atr_bb': 50.0, 'structure': 50.0, 'candle': 46.16005850192933, 'mtf': 48.091482352512955, 'pattern': 38.0}",43.15261649954026,0.0,0.012136616108856482,0.0,-1.0,0.798,0.0,-0.3630687062927019,0.0,1.6696757769207027,0.0,0.0,0.0,-0.5936675461741455,-1.7494295338476538,-2.396373056994814,0.4666666666666646,-1.0909666668355644,0.0,0.0,0.0,1.0,0.4232011700385865,0.0,0.0,0.48091482352512954,1.0,3.026909451836129
LINKUSDT,2026-06-01T00:00:00+00:00,0,0.2179123992155107,-3.5955545870560037,-2.876443669644815,48.512629912532205,"{'technical': 49.333333333333336, 'momentum': 54.47622979022626, 'volume': 33.79372817570243, 'vwap': 56.971795569394416, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 50.02331500337491, 'mtf': 72.26497683797727, 'pattern': 46.0}",50.351818765745314,0.0,0.012361920879678912,0.0,0.0,0.96,0.0,0.6971795569394414,1.0,1.6953963867461297,0.0,1.0,0.0,0.32794053344994684,0.9014951627088912,-0.8855291576673754,-0.7032348804500649,2.6725534780436613,0.0,0.0,0.0,1.0,0.5004663000674983,0.0,0.0,0.7226497683797727,1.0,3.026909451836129
LINKUSDT,2026-06-01T08:00:00+00:00,0,1.2333333333333407,-1.6888888888888804,0.6333333333333375,39.98325627789003,"{'technical': 33.333333333333336, 'momentum': 43.550606330449995, 'volume': 29.295587113094925, 'vwap': 37.79069513524813, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 47.807219960403295, 'mtf': 48.78527881017457, 'pattern': 50.0}",42.89543049238664,0.0,-0.0066227759660888105,0.0,-1.0,0.81,0.0,-1.2209304864751869,0.0,1.7649653165232215,0.0,1.0,0.0,0.36801605888256356,-1.6178399650196729,-2.502437439064022,-1.5317286652078836,-0.7186957769577057,0.0,0.0,0.0,1.0,0.45614439920806593,0.0,0.0,0.48785278810174565,1.0,3.026909451836129
LINKUSDT,2026-06-01T16:00:00+00:00,0,0.06606474344856254,-3.2151508478308917,-2.598546575644138,46.72145977947983,"{'technical': 33.333333333333336, 'momentum': 56.71743842471874, 'volume': 45.91966233372695, 'vwap': 48.527974662476666, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 51.69313581565007, 'mtf': 49.20270355690758, 'pattern': 50.0}",48.03886377443402,0.0,-0.008614348644616687,0.0,-1.0,1.364,0.0,-0.1472025337523331,0.0,1.8466175786326737,0.0,1.0,0.0,1.8846757908907454,1.2824802051968351,0.4423800044238103,-1.964594127806548,2.1119427134914526,0.0,0.0,0.0,1.0,0.5338627163130014,0.0,1.0,0.4920270355690758,1.0,3.026909451836129
LINKUSDT,2026-06-02T00:00:00+00:00,0,0.17748197448696632,-5.912368275097074,-4.936217415418749,44.747174845587885,"{'technical': 33.333333333333336, 'momentum': 51.4784099917378, 'volume': 43.5835178384933, 'vwap': 40.936295480321505, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 53.67567332437794, 'mtf': 50.7736601309541, 'pattern': 46.0}",45.18884457716861,0.0,-0.005320829108949737,0.0,-1.0,1.286,0.0,-0.9063704519678492,0.0,1.9193044265821069,0.0,1.0,0.0,-0.4637297118251056,1.1330491361902724,-1.775986053606453,-2.645788336933037,4.009492805835087,0.0,0.0,0.0,1.0,0.5735134664875587,0.0,0.0,0.507736601309541,1.0,3.026909451836129
LINKUSDT,2026-06-02T08:00:00+00:00,0,0.6690859605352807,-6.475391245180311,-5.057836244046266,38.79768084034718,"{'technical': 47.3962118468541, 'momentum': 40.233117229532006, 'volume': 36.961021464358225, 'vwap': 23.49804044981471, 'atr_bb': 32.5, 'structure': 50.0, 'candle': 46.80890504268978, 'mtf': 48.758343030401505, 'pattern': 38.0}",37.81136445943769,1.0,-0.022372665397285253,1.0,-1.0,1.065,0.0,-2.6501959550185292,0.0,1.9501087001730981,0.0,0.0,0.0,-0.31652724395207404,-2.6388428839571687,-2.0222222222222266,-4.474054815296287,-3.2721762172905065,0.0,0.0,0.0,1.0,0.4361781008537956,0.0,0.0,0.4875834303040151,1.0,3.026909451836129
LINKUSDT,2026-06-02T16:00:00+00:00,0,0.7623739150832688,-4.163734459300967,0.24630541871922115,34.423199917753855,"{'technical': 46.826347207633944, 'momentum': 32.214842569146235, 'volume': 62.65936602877741, 'vwap': 10.0, 'atr_bb': 32.5, 'structure': 15.0, 'candle': 27.659400775070182, 'mtf': 42.77595439951594, 'pattern': 50.0}",29.520958377098154,0.0,-0.05264454298359092,1.0,-1.0,1.922,0.0,-4.809016847635949,0.0,2.34375157954023,0.0,0.0,0.0,-0.5134189031505307,-3.6174542165950743,-6.121999559568387,-5.706702057067021,-1.0189076409509363,0.0,0.0,0.0,0.0,0.35318801550140366,1.0,0.0,0.42775954399515936,1.0,3.026909451836129
LINKUSDT,2026-06-03T00:00:00+00:00,1,4.678007290400969,-0.03645200486026869,1.8104495747265994,42.468823360285484,"{'technical': 45.54962074962376, 'momentum': 28.767497259396862, 'volume': 50.54182481827513, 'vwap': 10.0, 'atr_bb': 32.5, 'structure': 15.0, 'candle': 42.44614090462437, 'mtf': 41.400040815212996, 'pattern': 50.0}",23.351137751128718,0.0,-0.07978240799025145,0.0,-1.0,1.518,0.0,-7.0013607725015445,0.0,2.5999315523408892,0.0,0.0,0.0,-1.6961299569995159,-3.9673278879813285,-8.707709373266779,-10.329047722815432,0.9688895274374207,0.0,0.0,0.0,0.0,0.3489228180924874,0.0,0.0,0.41400040815212996,1.0,3.026909451836129
LINKUSDT,2026-06-03T08:00:00+00:00,0,0.2928429190582005,-4.990043340752022,-2.377884502752737,33.790175255687934,"{'technical': 38.854517115170346, 'momentum': 48.71794155274511, 'volume': 41.013305161577456, 'vwap': 22.486079942936488, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 36.32539195039196, 'mtf': 49.623209802191276, 'pattern': 38.0}",38.43644865448897,0.0,-0.04828937279597867,0.0,-1.0,1.2,0.0,-2.751392005706351,0.0,2.5514786763765245,0.0,0.0,0.0,-0.1170001170001145,1.970855231724808,-3.186663642549317,-5.144444444444436,7.028691475771074,0.0,0.0,0.0,0.0,0.5265078390078393,1.0,0.0,0.49623209802191276,1.0,3.026909451836129
LINKUSDT,2026-06-03T16:00:00+00:00,0,3.1295664880662404,-5.041402825133947,-1.741354115927897,42.947855441942984,"{'technical': 41.38245725953086, 'momentum': 31.281244864948007, 'volume': 49.69387998326799, 'vwap': 10.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 44.52604342310232, 'mtf': 47.71562459150119, 'pattern': 38.0}",30.852628221407414,0.0,-0.05069544793508249,0.0,-1.0,1.49,0.0,-5.62562993790774,0.0,2.615543651139111,0.0,0.0,0.0,-1.993077932927555,-3.919503919503929,-3.682852451325359,-9.579387800044053,-4.16580933822315,0.0,0.0,0.0,0.0,0.3905208684620464,0.0,0.0,0.4771562459150119,1.0,3.026909451836129
LINKUSDT,2026-06-04T00:00:00+00:00,0,0.47010607521698994,-5.8944069431051,-3.0014464802314222,55.56269598776896,"{'technical': 39.92385050303797, 'momentum': 43.27998065242279, 'volume': 100.0, 'vwap': 17.71532301604551, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 48.25272590955744, 'mtf': 46.4336613530162, 'pattern': 34.0}",35.228448490886095,0.0,-0.03523991789490333,0.0,-1.0,3.758,1.0,-3.2284676983954492,0.0,3.0369471851894994,0.0,0.0,0.0,-0.45596352291816966,-0.9905716672633988,0.801944106925868,-7.975596228508055,-2.8010212419899982,0.0,0.0,0.0,0.0,0.4650545181911488,0.0,0.0,0.464336613530162,1.0,3.026909451836129
LINKUSDT,2026-06-04T08:00:00+00:00,0,2.4052386349326262,-0.667422239012718,0.9822440498677785,49.870917392066374,"{'technical': 43.99967730491378, 'momentum': 25.65908391861898, 'volume': 80.0, 'vwap': 10.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 47.16562568022103, 'mtf': 43.5703473994767, 'pattern': 50.0}",28.00096808525865,0.0,-0.05042360197538548,0.0,-1.0,2.122,1.0,-6.2321087572392155,0.0,3.2209951712554328,0.0,0.0,0.0,-1.5863180071880156,-4.715622750179984,-6.981375190347908,-9.94556588795645,-2.3377382474272466,0.0,0.0,0.0,0.0,0.4433125136044205,0.0,0.0,0.435703473994767,1.0,3.026909451836129
LINKUSDT,2026-06-04T16:00:00+00:00,0,0.2109181141439139,-8.933002481389586,-5.359801488833751,43.81193755936356,"{'technical': 45.59113734445748, 'momentum': 47.99924756619742, 'volume': 38.963074881326435, 'vwap': 11.046487678254195, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 47.2126215255098, 'mtf': 45.994868797593, 'pattern': 38.0}",33.22658796662755,1.0,-0.03558249070428646,0.0,-1.0,1.132,0.0,-3.8953512321745807,0.0,3.078929032691521,0.0,0.0,0.0,0.16155088852988567,-0.11153798488041072,-1.8509498295177698,-5.46563452967393,1.6298161310474861,0.0,0.0,0.0,0.0,0.44425243051019614,0.0,0.0,0.45994868797593,1.0,3.026909451836129
LINKUSDT,2026-06-05T00:00:00+00:00,0,1.4639784255810953,-6.998844227558751,-6.305380762809806,42.82405029316899,"{'technical': 49.13450512732851, 'momentum': 31.491022768674533, 'volume': 38.807724737251036, 'vwap': 10.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 45.7303259745789, 'mtf': 45.73596894941228, 'pattern': 50.0}",27.596484618014486,1.0,-0.03563194139621437,0.0,-1.0,1.127,0.0,-6.163891815107832,0.0,3.162015442135655,0.0,0.0,0.0,-2.8931288190547475,-3.2310177705977465,-6.135486981677911,-5.382746051032813,-0.2295712903663243,0.0,0.0,0.0,0.0,0.4146065194915781,0.0,0.0,0.4573596894941228,1.0,3.026909451836129
LINKUSDT,2026-06-05T08:00:00+00:00,0,1.3093506149980187,-5.832561830445706,-2.5790239386324596,40.06469505765941,"{'technical': 50.0, 'momentum': 26.77379363947786, 'volume': 35.23452171376341, 'vwap': 10.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 45.16393999818728, 'mtf': 42.55514273297901, 'pattern': 38.0}",23.8685831377921,1.0,-0.05213960148302832,0.0,-1.0,1.008,0.0,-7.418935151347295,0.0,3.467256658022808,0.0,0.0,0.0,-0.8783429470372336,-5.7114353410649725,-4.78529152499685,-11.432587560032808,-6.6936793909327506,0.0,0.0,0.0,0.0,0.4032787999637456,0.0,0.0,0.42555142732979007,1.0,3.026909451836129
LINKUSDT,2026-06-05T16:00:00+00:00,0,3.2849712565015086,-4.2294004927456905,1.218176840952635,37.06480749432892,"{'technical': 46.425043937867144, 'momentum': 28.093806532997284, 'volume': 80.0, 'vwap': 10.0, 'atr_bb': 32.5, 'structure': 15.0, 'candle': 26.400835994761138, 'mtf': 40.104540023894884, 'pattern': 50.0}",20.724868186398552,0.0,-0.07073672564864569,0.0,-1.0,2.142,1.0,-8.489713679796932,0.0,3.857670633398511,0.0,0.0,0.0,0.137061403508769,-4.221289984268485,-9.354838709677423,-11.032635168046758,1.1385115045652663,0.0,0.0,0.0,0.0,0.32801671989522274,1.0,0.0,0.40104540023894886,1.0,3.026909451836129
LINKUSDT,2026-06-06T00:00:00+00:00,0,2.707531610775152,-3.834524463991203,1.4568444200109933,38.06549407568226,"{'technical': 45.8755605599567, 'momentum': 34.9147823235662, 'volume': 24.92323323977899, 'vwap': 10.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 39.138329725237035, 'mtf': 44.336317685142916, 'pattern': 38.0}",22.373318320129883,0.0,-0.05671093649710368,0.0,-1.0,0.664,0.0,-7.697065715433614,0.0,3.8392365860685467,0.0,0.0,0.0,-1.2218300298669544,-0.27412280701755015,-6.562219083087198,-12.295081967213111,6.031257955792256,0.0,0.0,0.0,0.0,0.2827665945047407,0.0,0.0,0.4433631768514292,1.0,3.026909451836129
LINKUSDT,2026-06-06T08:00:00+00:00,0,1.6120218579234895,-0.5464480874316944,1.0382513661202135,39.90384609428332,"{'technical': 44.36256492052993, 'momentum': 42.92357991790287, 'volume': 28.76385883085552, 'vwap': 10.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 46.27044143439737, 'mtf': 50.5157242344212, 'pattern': 26.0}",26.912305238410227,0.0,-0.028500710616793712,0.0,-1.0,0.792,0.0,-6.083325738231926,0.0,3.925709708263404,0.0,0.0,0.0,-1.014198782961451,-0.6244909041542137,-3.187409072873954,-7.820173781639586,1.954533034478246,0.0,0.0,0.0,0.0,0.4254088286879474,0.0,0.0,0.505157242344212,1.0,3.026909451836129
LINKUSDT,2026-06-06T16:00:00+00:00,1,5.792140216349446,-0.23278104888402504,5.682596193345201,37.6879276046773,"{'technical': 43.88311479519385, 'momentum': 40.293862340541395, 'volume': 18.58589236336818, 'vwap': 10.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 45.57291920974273, 'mtf': 49.0354387477613, 'pattern': 32.0}",28.350655614418457,0.0,-0.004357768005756879,0.0,-1.0,0.453,0.0,-5.4507815376000766,0.0,3.6566025186032656,0.0,0.0,0.0,-1.0701706854510937,-1.24408384043272,-0.04106214070627037,-9.392059553349883,-2.462260681385355,0.0,0.0,0.0,0.0,0.4114583841948546,0.0,0.0,0.49035438747761295,1.0,3.026909451836129
LINKUSDT,2026-06-07T00:00:00+00:00,1,3.521962801741188,-0.6595435958316939,1.9258672998285173,49.004262024613915,"{'technical': 40.0, 'momentum': 63.48796830835602, 'volume': 24.929122609371454, 'vwap': 38.28329709214289, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 67.08419001545383, 'mtf': 53.24855625107543, 'pattern': 56.0}",41.148010755079035,0.0,0.03404594398018712,0.0,-1.0,0.664,0.0,-1.1716702907857115,0.0,3.3607814007883445,0.0,0.0,0.0,2.501352082206605,2.6957464101869513,4.1918636613524,-2.645434698857063,1.238901990175958,0.0,0.0,0.0,0.0,0.6816838003090767,0.0,2.0,0.5324855625107543,1.0,3.026909451836129
LINKUSDT,2026-06-07T08:00:00+00:00,0,3.5166816952209157,-2.679376529692132,1.9837691614066715,43.88030140051797,"{'technical': 54.333333333333336, 'momentum': 71.91436262418566, 'volume': 19.25975536512098, 'vwap': 71.97152138572307, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 44.44824214487133, 'mtf': 79.05604368144027, 'pattern': 50.0}",47.985959992116726,1.0,0.07727385267744391,0.0,0.0,0.475,0.0,2.197152138572307,1.0,3.160265835908311,0.0,0.0,0.0,0.5830526043016316,4.962141698215252,6.0519125683060055,2.671604285147467,3.9238903320950382,0.0,0.0,0.0,0.0,0.6889648428974265,1.0,0.0,0.7905604368144027,1.0,3.026909451836129
LINKUSDT,2026-06-07T16:00:00+00:00,1,5.778596814532041,-0.3159141766486774,4.093721205739106,45.439705429700595,"{'technical': 40.0, 'momentum': 55.93169830690071, 'volume': 17.578230469317027, 'vwap': 56.05308965323462, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 44.7435416521274, 'mtf': 53.50164656797277, 'pattern': 50.0}",42.545378790835926,0.0,0.08000134984768709,0.0,-1.0,0.419,0.0,0.6053089653234621,1.0,3.155717537952952,0.0,0.0,0.0,-1.6824123204348376,-1.567763669344384,4.025742845406004,3.983027648508081,-7.250359862689585,0.0,0.0,0.0,0.0,0.394870833042548,0.0,0.0,0.5350164656797277,1.0,3.026909451836129
LINKUSDT,2026-06-08T00:00:00+00:00,1,3.2713849287169,-1.6929735234215888,2.1639511201629316,42.17888468191044,"{'technical': 49.333333333333336, 'momentum': 62.99668447954842, 'volume': 24.98087422460361, 'vwap': 90.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 32.41076714587996, 'mtf': 74.83957500705114, 'pattern': 38.0}",51.58772686633538,0.0,0.09830724527899226,0.0,0.0,0.666,0.0,4.456801331830819,1.0,3.2013121758976824,0.0,0.0,0.0,-0.7704938739421491,1.6694706872007188,3.6274897770742576,7.971412864211107,-0.25639661262779856,0.0,0.0,0.0,0.0,0.44821534291759924,1.0,0.0,0.7483957500705114,1.0,3.026909451836129
LINKUSDT,2026-06-08T08:00:00+00:00,0,1.9954819277108522,-1.0918674698795148,0.3639558232931716,53.85252105746118,"{'technical': 49.333333333333336, 'momentum': 62.00724684759339, 'volume': 20.718476822169944, 'vwap': 90.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 47.75350403013981, 'mtf': 76.50320703567176, 'pattern': 50.0}",55.10902916743006,0.0,0.10181859260459827,0.0,0.0,0.524,0.0,6.18076320578187,1.0,3.0431463921380804,0.0,0.0,0.0,0.7587253414263986,0.6441834028040944,2.640731675898494,8.852459016393437,-1.3395857586025772,0.0,0.0,0.0,0.0,0.45507008060279613,0.0,0.0,0.7650320703567176,1.0,3.026909451836129
LINKUSDT,2026-06-08T16:00:00+00:00,0,0.7687538747675284,-3.3353998760074304,-1.6367017978921226,55.433301569097836,"{'technical': 49.333333333333336, 'momentum': 69.64566160203401, 'volume': 21.977163605541325, 'vwap': 90.0, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 51.962693984865965, 'mtf': 74.94128373994894, 'pattern': 50.0}",58.13726017431911,0.0,0.10155633484151284,0.0,0.0,0.566,0.0,7.209538427057743,1.0,2.8832550492060687,0.0,0.0,0.0,0.4859207575379978,1.9853313100657453,6.160326444649191,10.434068191154314,-2.108389895673361,0.0,0.0,0.0,0.0,0.5392538796973193,0.0,0.0,0.7494128373994894,1.0,3.026909451836129
LINKUSDT,2026-06-09T00:00:00+00:00,0,1.8135700697527037,-2.181357006975266,-2.0418516169942875,52.589689967507155,"{'technical': 49.333333333333336, 'momentum': 50.77635885862913, 'volume': 25.478098912508674, 'vwap': 86.76700980335613, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 47.85556630486132, 'mtf': 72.24098413112806, 'pattern': 50.0}",50.66151247534177,0.0,0.07525311197620008,0.0,0.0,0.683,0.0,3.6767009803356143,1.0,2.869911471822069,0.0,0.0,0.0,-1.400525196948857,-1.7567904310989289,0.3691446028513228,4.010025062656633,-3.9207415512618606,0.0,0.0,0.0,0.0,0.45711132609722643,0.0,0.0,0.7224098413112806,1.0,3.026909451836129
LINKUSDT,2026-06-09T08:00:00+00:00,0,0.8496068983007884,-3.0433679939132667,-0.6213542987572962,49.650182265502906,"{'technical': 49.333333333333336, 'momentum': 47.80568642210656, 'volume': 23.58201419425687, 'vwap': 78.82721805803152, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 46.83968970527184, 'mtf': 70.42412636827565, 'pattern': 38.0}",50.517748161751214,0.0,0.051700316983223464,0.0,0.0,0.619,0.0,2.8827218058031514,1.0,2.7128569231760333,0.0,0.0,0.0,-0.5924618681457167,-1.3880205076903809,-1.029116465863452,1.5844390055390987,-1.7519763309835525,0.0,0.0,0.0,0.0,0.43679379410543673,0.0,0.0,0.7042412636827565,1.0,3.026909451836129
LINKUSDT,2026-06-09T16:00:00+00:00,0,0.6856272219400632,-2.780599288979181,-1.218892839004572,54.49559296506132,"{'technical': 49.333333333333336, 'momentum': 54.97567296196919, 'volume': 34.87857648523987, 'vwap': 65.49761185492022, 'atr_bb': 50.0, 'structure': 15.0, 'candle': 51.623086176727895, 'mtf': 70.71320577355101, 'pattern': 62.0}",50.46178749635462,0.0,0.026576289515528335,0.0,0.0,0.996,0.0,1.5497611854920226,1.0,2.7745855781527506,0.0,0.0,0.0,1.9678922837907837,-0.7185175847724631,-2.3434593924364435,3.67250230354087,0.9181842131196595,0.0,0.0,0.0,0.0,0.5324617235345579,0.0,0.0,0.7071320577355101,1.0,3.026909451836129
LINKUSDT,2026-06-10T00:00:00+00:00,0,1.9354838709677464,-1.7806451612903211,0.7483870967741914,44.07734706357445,"{'technical': 40.0, 'momentum': 51.26147860258203, 'volume': 18.721274654561903, 'vwap': 42.664127748028285, 'atr_bb': 57.5, 'structure': 15.0, 'candle': 48.624917979002625, 'mtf': 47.221015506058, 'pattern': 50.0}",45.76996739006328,0.0,0.009684928363648714,0.0,-1.0,0.457,0.0,-0.7335872251971713,0.0,2.6874229666140548,0.0,1.0,0.0,-1.1101186678575954,0.3366131538063154,-1.7121116043119822,-1.3492871690427681,2.378464770800603,0.0,0.0,0.0,0.0,0.4724983595800525,0.0,0.0,0.47221015506058,1.0,3.026909451836129
LINKUSDT,2026-06-10T08:00:00+00:00,0,3.3219984305519286,-2.105676170546686,-1.0986136541982687,44.67863101786848,"{'technical': 26.666666666666668, 'momentum': 38.54834556798374, 'volume': 32.24254677759909, 'vwap': 25.081450547036038, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 47.92553534571723, 'mtf': 48.842240697121184, 'pattern': 38.0}",42.226495659537065,0.0,-0.00697101678933687,0.0,-1.0,0.908,0.0,-2.4918549452963963,0.0,2.639403443258819,0.0,1.0,0.0,-1.7223650385604157,-2.4371570754115073,-3.0433679939132667,-4.041164658634539,-1.815802776654211,0.0,0.0,0.0,0.0,0.45851070691434465,0.0,0.0,0.48842240697121186,1.0,3.026909451836129
LINKUSDT,2026-06-10T16:00:00+00:00,0,2.7693923087019336,-1.7587609922561944,1.9950124688279318,44.34104501163457,"{'technical': 33.333333333333336, 'momentum': 37.07198961127858, 'volume': 28.45715806387377, 'vwap': 20.99358308672221, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 51.342864923747264, 'mtf': 46.627444196409876, 'pattern': 38.0}",42.71137629082939,0.0,-0.012856080513886921,0.0,-1.0,0.782,0.0,-2.900641691327779,0.0,2.7316031249009063,0.0,1.0,0.0,-2.420594262295083,-2.0694087403599033,-3.2630777044184933,-5.5300681959082425,-0.8505159013553314,0.0,0.0,0.0,0.0,0.5268572984749453,0.0,0.0,0.46627444196409873,1.0,3.026909451836129
LINKUSDT,2026-06-11T00:00:00+00:00,0,0.9866735007688359,-1.1532547411583784,-0.5766273705791892,56.25732077296686,"{'technical': 42.666666666666664, 'momentum': 52.01232184160413, 'volume': 34.358230815155366, 'vwap': 44.984098333433955, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 54.9761208576998, 'mtf': 72.99014413700542, 'pattern': 62.0}",50.16147254373168,0.0,-0.01006859565542971,0.0,0.0,0.979,0.0,-0.5015901666566044,0.0,2.6757878163322704,0.0,1.0,0.0,3.2002115842369743,-0.051229508196715665,0.6967741935483907,-1.0272669625871846,-0.799616604970907,0.0,0.0,0.0,0.0,0.599522417153996,0.0,1.0,0.7299014413700542,1.0,3.026909451836129
LINKUSDT,2026-06-11T08:00:00+00:00,0,1.6163930253277305,-2.150948199058171,0.35637011582028233,59.55826830902897,"{'technical': 56.0, 'momentum': 63.91457422718947, 'volume': 27.81266261791937, 'vwap': 52.49545704726248, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 59.30735930735929, 'mtf': 73.38899186815718, 'pattern': 62.0}",52.04494381164062,0.0,0.005548632871923698,0.0,0.0,0.76,0.0,0.24954570472624768,1.0,2.456624102290847,0.0,1.0,0.0,1.106678677132934,3.9010843692144923,2.759612869474239,-0.36774029926451834,4.999698023412761,0.0,0.0,0.0,0.0,0.6861471861471858,0.0,1.0,0.7338899186815717,1.0,3.026909451836129
LINKUSDT,2026-06-11T16:00:00+00:00,0,0.1888455243610798,-2.3668639053254403,-1.6240715095052192,63.318780785203465,"{'technical': 49.333333333333336, 'momentum': 65.71297830760865, 'volume': 41.52836341605028, 'vwap': 64.41467526150592, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 58.60792806913495, 'mtf': 78.90247707758436, 'pattern': 62.0}",54.710523106310895,0.0,0.017059318824136974,0.0,0.0,1.218,0.0,1.4414675261505923,1.0,2.48253920896667,0.0,1.0,0.0,2.37143961850753,2.2133573542658564,4.252526578291112,0.850685627221931,0.21834488543792463,0.0,0.0,0.0,0.0,0.672158561382699,0.0,1.0,0.7890247707758437,1.0,3.026909451836129
LINKUSDT,2026-06-12T00:00:00+00:00,0,1.3537449392712464,-1.885121457489879,-1.1133603238866407,56.37957399467099,"{'technical': 52.666666666666664, 'momentum': 60.77076458273271, 'volume': 15.528498676491772, 'vwap': 62.377954896496576, 'atr_bb': 57.5, 'structure': 50.0, 'candle': 51.3675932516994, 'mtf': 74.74390432707337, 'pattern': 62.0}",53.2152538162143,0.0,0.022253311030622,1.0,0.0,0.351,0.0,1.2377954896496572,1.0,2.2982929789637385,0.0,1.0,0.0,0.24096385542168838,1.8687975254543057,1.2813941568426401,1.987096774193547,2.445424896033495,0.0,0.0,0.0,0.0,0.5273518650339879,0.0,0.0,0.7474390432707336,1.0,3.026909451836129
